record_id,recording_taken,botanist_id,plant_id,last_watered,soil_moisture,temperature
2862,2023-05-11 11:02:25,2,41,2023-05-10 13:32:40,26.22880265300286,9.535362338203843
2863,2023-05-11 11:02:27,2,42,2023-05-10 14:04:23,26.997710562862665,8.9621431391359
2864,2023-05-11 11:02:28,3,43,2023-05-10 14:12:39,30.94869325414365,13.283355061370239
2865,2023-05-11 11:02:30,3,44,2023-05-10 13:30:18,-10.760337550000003,13.323558951284195
2866,2023-05-11 11:02:31,1,45,2023-05-10 14:31:09,27.849579467773438,14.875810064979765
2867,2023-05-11 11:02:32,3,46,2023-05-10 14:02:15,26.513763243926135,9.347833412178815
2876,2023-05-11 11:01:57,2,9,2023-05-10 14:12:43,27.580574750724637,10.576109027984783
2877,2023-05-11 11:01:57,2,10,2023-05-10 13:04:57,23.79902102989392,13.930859524343251
2878,2023-05-11 11:01:59,2,11,2023-05-10 13:37:24,27.832090257490634,25.34430018375516
2879,2023-05-11 11:01:59,3,12,2023-05-10 13:13:51,22.899032050098228,12.753740431879102
2880,2023-05-11 11:02:01,3,13,2023-05-10 13:36:47,29.318028616865263,9.484389912579996
2881,2023-05-11 11:02:03,2,14,2023-05-10 14:17:54,29.775106856067737,13.089479478361485
2882,2023-05-11 11:02:03,2,15,2023-05-10 13:45:31,24.909527228431372,9.954469340302841
2883,2023-05-11 11:02:04,2,16,2023-05-10 13:50:40,-8.977914554285718,13.259873000446923
2884,2023-05-11 11:02:05,1,17,2023-05-10 14:02:40,26.70701134626576,9.738192818712728
2137,2023-05-11 10:53:55,1,17,2023-05-10 14:02:40,27.181814799224057,9.838798500393253
2139,2023-05-11 10:53:56,1,18,2023-05-10 14:29:39,28.681709076699022,9.114973454413878
2142,2023-05-11 10:53:58,2,19,2023-05-10 13:24:30,27.89539425535881,13.892131780672335
2143,2023-05-11 10:53:58,1,20,2023-05-10 14:49:34,29.36025282013685,8.672325655542764
2144,2023-05-11 10:54:00,3,47,2023-05-10 14:23:59,29.913483562203226,11.074741604181499
2145,2023-05-11 10:54:00,2,21,2023-05-10 13:03:26,23.357716019493182,9.593030086774235
2146,2023-05-11 10:54:02,1,22,2023-05-10 14:44:00,27.75909920000001,13.099237293819849
2147,2023-05-11 10:54:02,2,23,2023-05-10 13:58:41,29.008793950047135,11.626509655660996
2148,2023-05-11 10:54:03,1,24,2023-05-10 14:23:18,32.06470861821528,14.187549360320386
2149,2023-05-11 10:54:05,1,25,2023-05-10 14:58:20,31.605972185891318,10.79814770150362
2150,2023-05-11 10:54:07,1,26,2023-05-10 14:37:02,27.047692422577413,12.440485664456817
2151,2023-05-11 10:54:07,1,28,2023-05-10 13:55:19,30.452593404235728,14.551009027140374
2152,2023-05-11 10:54:07,2,29,2023-05-10 13:05:43,24.514490725,13.40558139540083
2153,2023-05-11 10:54:08,2,30,2023-05-10 14:29:54,26.983576179920476,10.641011097563029
2154,2023-05-11 10:54:09,1,31,2023-05-10 14:05:58,27.290118004854364,13.609161878969513
2155,2023-05-11 10:54:09,2,32,2023-05-10 13:44:15,25.736118329434703,14.357904638375466
2156,2023-05-11 10:54:11,1,33,2023-05-10 13:32:46,24.101528628825278,13.005144793748794
2157,2023-05-11 10:54:11,2,34,2023-05-10 14:09:55,29.834146484022554,12.377331108816962
2158,2023-05-11 10:54:13,3,35,2023-05-10 14:23:43,29.68566958571428,11.1255654401571
2159,2023-05-11 10:54:14,2,36,2023-05-10 13:46:06,29.219638363720932,11.112064083995962
2160,2023-05-11 10:54:15,1,37,2023-05-10 14:18:23,26.2168398318408,13.497453008630965
2161,2023-05-11 10:54:16,3,38,2023-05-10 14:05:38,30.75929766635859,9.157443243132782
2162,2023-05-11 10:54:17,1,40,2023-05-10 14:49:43,30.237270900579148,9.903631373765535
2163,2023-05-11 10:54:18,2,41,2023-05-10 13:32:40,26.69322337750239,9.62912103595599
2164,2023-05-11 10:54:19,2,42,2023-05-10 14:04:23,27.469055754352027,9.080557692750297
2165,2023-05-11 10:54:20,3,43,2023-05-10 14:12:39,31.398454712707192,13.381443496557912
2166,2023-05-11 10:54:21,3,44,2023-05-10 13:30:18,-10.062548771428581,13.376610037671384
2167,2023-05-11 10:54:21,1,45,2023-05-10 14:31:09,28.327157064453118,14.924468507590992
2168,2023-05-11 10:54:23,3,46,2023-05-10 14:02:15,26.98910065597667,9.464819421553525
2169,2023-05-11 10:54:40,1,1,2023-05-10 14:03:04,27.302065030009672,13.230288142616757
2170,2023-05-11 10:54:43,2,2,2023-05-10 13:54:32,25.579477731299207,12.062458888240782
2171,2023-05-11 10:54:45,1,3,2023-05-10 14:10:54,32.09137662966333,9.212322983569578
2172,2023-05-11 10:54:47,3,4,2023-05-10 14:50:16,30.57463622958693,10.062101505705844
2173,2023-05-11 10:54:49,1,5,2023-05-10 13:16:25,22.560271239562624,11.36647336620281
2174,2023-05-11 10:54:51,1,6,2023-05-10 14:56:18,31.96443587417218,11.24401836370381
2175,2023-05-11 10:54:53,3,7,2023-05-10 13:35:35,28.86175002502317,11.006047893699165
2176,2023-05-11 10:54:55,3,8,2023-05-10 13:23:01,22.94797369483102,21.884178483475758
2177,2023-05-11 10:54:56,2,9,2023-05-10 14:12:43,27.986916666666673,10.637934753257493
2178,2023-05-11 10:54:58,2,10,2023-05-10 13:04:57,24.203286510125366,13.983271059899758
2179,2023-05-11 10:55:00,2,11,2023-05-10 13:37:24,28.224482180711604,9.516641656930055
2180,2023-05-11 10:55:02,3,12,2023-05-10 13:13:51,23.309230052062873,12.889892005593088
2181,2023-05-11 10:55:04,3,13,2023-05-10 13:36:47,29.699980491292393,76.71387884679551
2182,2023-05-11 10:55:05,2,14,2023-05-10 14:17:54,30.16804903762936,13.222394857542156
2183,2023-05-11 10:55:07,2,15,2023-05-10 13:45:31,25.31696229117648,10.027603447082761
2184,2023-05-11 10:55:09,2,16,2023-05-10 13:50:40,-8.385186080000011,13.33435274177993
2185,2023-05-11 10:55:11,1,17,2023-05-10 14:02:40,27.10809421629486,9.842610655849132
2186,2023-05-11 10:55:13,1,18,2023-05-10 14:29:39,28.6070998262136,9.119969759627667
2187,2023-05-11 10:55:15,2,19,2023-05-10 13:24:30,27.823397686859266,13.894037729728428
2188,2023-05-11 10:55:17,1,20,2023-05-10 14:49:34,29.28264942130987,8.676787794758436
2189,2023-05-11 10:55:19,3,47,2023-05-10 14:23:59,29.837749362773025,11.078199008254304
2190,2023-05-11 10:55:21,2,21,2023-05-10 13:03:26,23.278817785575043,9.595914409897945
2191,2023-05-11 10:55:24,1,22,2023-05-10 14:44:00,27.676966910447774,13.101879247452061
2192,2023-05-11 10:55:26,2,23,2023-05-10 13:58:41,28.929486267672004,11.628909495069838
2193,2023-05-11 10:55:28,1,24,2023-05-10 14:23:18,31.986581337626504,14.189889580171423
2194,2023-05-11 10:55:30,1,25,2023-05-10 14:58:20,31.524867494756904,10.80085722017318
2195,2023-05-11 10:55:32,1,26,2023-05-10 14:37:02,26.962636015984017,12.44250784095232
2196,2023-05-11 10:55:33,2,27,2023-05-10 13:11:24,26.801132701590276,10.914135097773457
2197,2023-05-11 10:55:35,1,28,2023-05-10 13:55:19,30.371559212707183,14.553863382792033
2198,2023-05-11 10:55:36,2,29,2023-05-10 13:05:43,24.42971212211539,13.408743020155503
2199,2023-05-11 10:55:36,2,30,2023-05-10 14:29:54,26.895869942345925,10.64333699250619
2200,2023-05-11 10:55:38,1,31,2023-05-10 14:05:58,27.20328213786408,13.613396892573
2201,2023-05-11 10:55:40,2,32,2023-05-10 13:44:15,25.647187194931774,13.465280716700613
2202,2023-05-11 10:55:42,1,33,2023-05-10 13:32:46,24.011471752221127,13.010745392021022
2203,2023-05-11 10:55:42,2,34,2023-05-10 14:09:55,29.748312109962413,12.382400054127277
2204,2023-05-11 10:55:45,3,35,2023-05-10 14:23:43,29.597361695238092,11.128415520819047
2205,2023-05-11 10:55:48,2,36,2023-05-10 13:46:06,29.13282266697675,11.115161821654983
2206,2023-05-11 10:55:50,1,37,2023-05-10 14:18:23,26.121767974129355,13.454940446590895
2207,2023-05-11 10:55:52,3,38,2023-05-10 14:05:38,30.670423157116446,9.162797427081454
2208,2023-05-11 10:55:53,1,39,2023-05-10 13:45:13,28.87974663712687,11.839379025819902
2209,2023-05-11 10:55:56,1,40,2023-05-10 14:49:43,30.14158831177606,28.192701773175514
2210,2023-05-11 10:55:57,2,41,2023-05-10 13:32:40,26.59900819733079,9.633745964985096
2211,2023-05-11 10:55:59,2,42,2023-05-10 14:04:23,27.372650750483558,9.086458707791092
2212,2023-05-11 10:56:02,3,43,2023-05-10 14:12:39,31.304699313996323,13.386429813124604
2213,2023-05-11 10:56:02,3,44,2023-05-10 13:30:18,-10.207085547142867,13.379280266996203
2214,2023-05-11 10:56:04,1,45,2023-05-10 14:31:09,28.227359519531248,14.926966670446824
2215,2023-05-11 10:56:07,3,46,2023-05-10 14:02:15,26.888196720116625,9.47082413331177
2216,2023-05-11 10:54:40,1,1,2023-05-10 14:03:04,27.30233993998064,13.230288142616757
2217,2023-05-11 10:54:42,2,2,2023-05-10 13:54:32,25.58020021456693,12.062435105977965
2218,2023-05-11 10:54:44,1,3,2023-05-10 14:10:54,32.092258063694274,9.21225973499136
2219,2023-05-11 10:54:46,3,4,2023-05-10 14:50:16,30.575474063400577,10.062052109680113
2220,2023-05-11 10:54:48,1,5,2023-05-10 13:16:25,22.560808723658056,17.153153190898344
2221,2023-05-11 10:54:50,1,6,2023-05-10 14:56:18,31.965266964995266,11.24397540075669
2222,2023-05-11 10:54:53,3,7,2023-05-10 13:35:35,28.861746107506946,11.006047893699165
2223,2023-05-11 10:54:54,3,8,2023-05-10 13:23:01,22.9484812027833,11.601018330156368
2224,2023-05-11 10:54:56,2,9,2023-05-10 14:12:43,27.986488130434793,10.637934753257493
2225,2023-05-11 10:54:58,2,10,2023-05-10 13:04:57,24.203023476374156,13.983271059899758
2226,2023-05-11 10:55:00,2,11,2023-05-10 13:37:24,28.224443100187273,9.516641656930055
2227,2023-05-11 10:55:02,3,12,2023-05-10 13:13:51,23.3088780324165,12.889892005593088
2228,2023-05-11 10:55:04,3,13,2023-05-10 13:36:47,29.69969516865261,9.608598937643464
2229,2023-05-11 10:55:06,2,14,2023-05-10 14:17:54,30.16739136782691,13.222459330178804
2230,2023-05-11 10:55:07,2,15,2023-05-10 13:45:31,25.316827024509806,10.027603447082761
2231,2023-05-11 10:55:10,2,16,2023-05-10 13:50:40,-8.386276674285725,13.334388835595544
2232,2023-05-11 10:55:12,1,17,2023-05-10 14:02:40,27.106987392822504,9.842661230573238
2233,2023-05-11 10:55:14,1,18,2023-05-10 14:29:39,28.605935500970872,9.12003519004648
2234,2023-05-11 10:55:16,2,19,2023-05-10 13:24:30,27.822259984156574,13.894062689483025
2235,2023-05-11 10:55:18,1,20,2023-05-10 14:49:34,29.281839008797647,8.676844762274406
2236,2023-05-11 10:55:19,3,47,2023-05-10 14:23:59,29.837791101614428,11.078199008254304
2237,2023-05-11 10:55:22,2,21,2023-05-10 13:03:26,23.277980655945413,9.595950331839017
2238,2023-05-11 10:55:24,1,22,2023-05-10 14:44:00,27.676758266666667,13.101879247452061
2239,2023-05-11 10:55:27,2,23,2023-05-10 13:58:41,28.929023359095197,11.628938324689898
2240,2023-05-11 10:55:28,1,24,2023-05-10 14:23:18,31.986713794848214,14.189889580171423
2241,2023-05-11 10:55:30,1,25,2023-05-10 14:58:20,31.524659723546236,10.80085722017318
2242,2023-05-11 10:55:33,1,26,2023-05-10 14:37:02,26.961570153846154,12.442531850117524
2243,2023-05-11 10:55:34,2,27,2023-05-10 13:11:24,26.79981712441534,10.914192413879338
2244,2023-05-11 10:55:36,1,28,2023-05-10 13:55:19,30.37046198434622,14.553896127333202
2245,2023-05-11 10:55:37,2,29,2023-05-10 13:05:43,24.427965643269232,13.408778885854893
2246,2023-05-11 10:55:39,2,30,2023-05-10 14:29:54,26.89265927932405,10.643417055736144
2247,2023-05-11 10:55:42,1,31,2023-05-10 14:05:58,27.199324666019407,13.613589121880706
2248,2023-05-11 10:55:44,2,32,2023-05-10 13:44:15,25.643481111111115,13.465443931184096
2249,2023-05-11 10:55:46,1,33,2023-05-10 13:32:46,24.007239329713713,13.010994069574696
2250,2023-05-11 10:55:47,2,34,2023-05-10 14:09:55,29.74349705357143,12.382681422744747
2251,2023-05-11 10:55:48,3,35,2023-05-10 14:23:43,29.594321363809527,11.128508400954953
2252,2023-05-11 10:55:49,2,36,2023-05-10 13:46:06,29.131278047441853,11.115195110271726
2253,2023-05-11 10:55:51,1,37,2023-05-10 14:18:23,26.120958960199005,13.454981497733502
2254,2023-05-11 10:55:53,3,38,2023-05-10 14:05:38,30.6697866284658,24.764119798000113
2255,2023-05-11 10:55:55,1,39,2023-05-10 13:45:13,28.878445700559695,11.839502560051857
2256,2023-05-11 10:55:57,1,40,2023-05-10 14:49:43,30.14035890733591,9.906886006083095
2257,2023-05-11 10:55:59,2,41,2023-05-10 13:32:40,26.597051111534796,9.633840402964156
2258,2023-05-11 10:56:02,2,42,2023-05-10 14:04:23,27.369995883945847,9.086637679578496
2259,2023-05-11 10:56:04,3,43,2023-05-10 14:12:39,31.302135489871077,13.386528666102127
2260,2023-05-11 10:56:06,3,44,2023-05-10 13:30:18,-10.21226190714286,13.379387200142798
2261,2023-05-11 10:56:08,1,45,2023-05-10 14:31:09,28.223391382812494,14.927064790748954
2262,2023-05-11 10:56:09,3,46,2023-05-10 14:02:15,26.88575754227405,9.471000999015496
2263,2023-05-11 10:55:40,1,1,2023-05-10 14:03:04,27.24429221878026,13.233168728113407
2264,2023-05-11 10:55:42,2,2,2023-05-10 13:54:32,25.520854555118106,12.063871061175028
2265,2023-05-11 10:55:46,1,3,2023-05-10 14:10:54,32.03621493903549,28.25333969051868
2266,2023-05-11 10:55:47,3,4,2023-05-10 14:50:16,30.517571561959656,10.065084617177318
2267,2023-05-11 10:55:50,1,5,2023-05-10 13:16:25,22.499951315109342,11.368282857357832
2268,2023-05-11 10:55:52,1,6,2023-05-10 14:56:18,31.906828597918633,11.246656477719103
2269,2023-05-11 10:55:53,3,7,2023-05-10 13:35:35,28.80545444949027,11.007866349688161
2270,2023-05-11 10:55:55,3,8,2023-05-10 13:23:01,22.888607401590463,11.604535584624603
2271,2023-05-11 10:55:56,2,9,2023-05-10 14:12:43,27.928938147826088,10.639747955231455
2272,2023-05-11 10:55:59,2,10,2023-05-10 13:04:57,24.144410341369337,15.2114444371982
2273,2023-05-11 10:56:01,2,11,2023-05-10 13:37:24,28.16734292602996,9.519118547397857
2274,2023-05-11 10:56:03,3,12,2023-05-10 13:13:51,23.24891356581533,12.893947192011995
2275,2023-05-11 10:56:05,3,13,2023-05-10 13:36:47,29.643797129239232,9.612296966568065
2276,2023-05-11 10:56:07,2,14,2023-05-10 14:17:54,30.109772912511758,13.226418141229669
2277,2023-05-11 10:56:08,2,15,2023-05-10 13:45:31,25.257291519607833,10.029780055195012
2278,2023-05-11 10:56:10,2,16,2023-05-10 13:50:40,-8.4722999657143,13.336568526690334
2279,2023-05-11 10:56:12,1,17,2023-05-10 14:02:40,27.04857810087293,9.845715408624086
2280,2023-05-11 10:56:14,1,18,2023-05-10 14:29:39,28.54804739514563,9.123986482778783
2281,2023-05-11 10:56:15,2,19,2023-05-10 13:24:30,27.76720606523766,13.895544707240537
2282,2023-05-11 10:56:17,1,20,2023-05-10 14:49:34,29.2238574799609,8.680227272194124
2283,2023-05-11 10:56:19,3,47,2023-05-10 14:23:59,29.781226584995252,11.080864003584933
2284,2023-05-11 10:56:21,2,21,2023-05-10 13:03:26,23.22102415984405,9.598083224476945
2285,2023-05-11 10:56:22,1,22,2023-05-10 14:44:00,27.6190914756219,13.103775962232215
2286,2023-05-11 10:56:24,2,23,2023-05-10 13:58:41,28.875462934967004,11.63059171826801
2287,2023-05-11 10:56:25,1,24,2023-05-10 14:23:18,31.934622559337626,14.191482753491808
2288,2023-05-11 10:56:27,1,25,2023-05-10 14:58:20,31.47089405243088,10.802669239734263
2289,2023-05-11 10:56:27,2,27,2023-05-10 13:11:24,26.750300279700653,10.917247531432357
2290,2023-05-11 10:56:29,1,28,2023-05-10 13:55:19,30.321994348066298,14.55564150331946
2291,2023-05-11 10:56:29,2,29,2023-05-10 13:05:43,24.378396557692312,13.410654358022498
2292,2023-05-11 10:56:31,2,30,2023-05-10 14:29:54,26.841712512922456,10.644812890199388
2293,2023-05-11 10:56:32,1,31,2023-05-10 14:05:58,27.150649729126215,13.616005702291943
2294,2023-05-11 10:56:35,2,32,2023-05-10 13:44:15,25.594455815789473,13.467537006973368
2295,2023-05-11 10:56:36,1,33,2023-05-10 13:32:46,23.958534542941763,13.014057418115959
2296,2023-05-11 10:56:36,2,34,2023-05-10 14:09:55,29.69784867199249,12.385454556211338
2297,2023-05-11 10:56:38,3,35,2023-05-10 14:23:43,29.547485748571432,11.130065061437481
2298,2023-05-11 10:56:39,2,36,2023-05-10 13:46:06,29.08543808093023,11.116868495094721
2299,2023-05-11 10:56:41,1,37,2023-05-10 14:18:23,26.071365849751245,13.457045091633733
2300,2023-05-11 10:56:42,3,38,2023-05-10 14:05:38,30.62394322181146,9.16562944764285
2301,2023-05-11 10:56:45,1,39,2023-05-10 13:45:13,28.831527976679112,11.842607833843159
2302,2023-05-11 10:56:46,1,40,2023-05-10 14:49:43,30.093080274131268,9.908506077513263
2303,2023-05-11 10:56:49,2,41,2023-05-10 13:32:40,26.54928745471878,9.636214273581086
2304,2023-05-11 10:56:51,2,42,2023-05-10 14:04:23,27.322785111218565,9.089576874422594
2305,2023-05-11 10:56:52,3,43,2023-05-10 14:12:39,31.25785570257827,13.388913607950892
2306,2023-05-11 10:56:55,3,44,2023-05-10 13:30:18,-10.281982720000002,13.380704427857948
2307,2023-05-11 10:56:57,1,45,2023-05-10 14:31:09,28.175390185546874,14.928273456633942
2308,2023-05-11 10:56:58,3,46,2023-05-10 14:02:15,26.837935124392615,9.473905580463937
2309,2023-05-11 10:55:41,1,1,2023-05-10 14:03:04,27.243792144240075,13.233217049650749
2310,2023-05-11 10:55:42,2,2,2023-05-10 13:54:32,25.52159371358269,12.063871061175028
2311,2023-05-11 10:55:44,1,3,2023-05-10 14:10:54,32.03759780982712,9.216078625318328
2312,2023-05-11 10:55:45,3,4,2023-05-10 14:50:16,30.5190561882805,10.064984567135157
2313,2023-05-11 10:55:48,1,5,2023-05-10 13:16:25,22.50186275149106,11.368223157961372
2314,2023-05-11 10:55:50,1,6,2023-05-10 14:56:18,31.90902498202459,11.246569440348864
2315,2023-05-11 10:55:53,3,7,2023-05-10 13:35:35,28.80612945690453,11.007866349688161
2316,2023-05-11 10:55:55,3,8,2023-05-10 13:23:01,22.88802726043737,11.604535584624603
2317,2023-05-11 10:55:59,2,9,2023-05-10 14:12:43,27.925854766183576,10.639839221084706
2318,2023-05-11 10:56:00,2,10,2023-05-10 13:04:57,24.142935061716486,13.984859113494927
2319,2023-05-11 10:56:03,2,11,2023-05-10 13:37:24,28.165488665730336,9.519200298957966
2320,2023-05-11 10:56:05,3,12,2023-05-10 13:13:51,23.246606547151274,12.894081035952771
2321,2023-05-11 10:56:07,3,13,2023-05-10 13:36:47,29.642170460128327,9.612419021923607
2322,2023-05-11 10:56:09,2,14,2023-05-10 14:17:54,30.107827550329247,13.226548803426727
2323,2023-05-11 10:56:11,2,15,2023-05-10 13:45:31,25.254434335294107,10.029887826121074
2324,2023-05-11 10:56:12,2,16,2023-05-10 13:50:40,-8.475543548571423,13.336641659246684
2325,2023-05-11 10:56:14,1,17,2023-05-10 14:02:40,27.046702793404464,9.84581788147688
2326,2023-05-11 10:56:17,1,18,2023-05-10 14:29:39,28.545556557281543,9.124185361882393
2327,2023-05-11 10:56:19,2,19,2023-05-10 13:24:30,27.764107310344826,13.895645851283197
2328,2023-05-11 10:56:19,1,20,2023-05-10 14:49:34,29.222433122189642,8.680342671612852
2329,2023-05-11 10:56:20,3,47,2023-05-10 14:23:59,29.780248217473883,11.080908705980097
2330,2023-05-11 10:56:21,2,21,2023-05-10 13:03:26,23.220337427875236,9.598083224476945
2331,2023-05-11 10:56:24,1,22,2023-05-10 14:44:00,27.617059788059706,13.103841779755744
2332,2023-05-11 10:56:26,2,23,2023-05-10 13:58:41,28.873631759660697,11.630650092589665
2333,2023-05-11 10:56:27,1,24,2023-05-10 14:23:18,31.932487926402942,14.191539001609888
2334,2023-05-11 10:56:29,1,25,2023-05-10 14:58:20,31.468241765490944,10.802766915086867
2335,2023-05-11 10:56:31,1,26,2023-05-10 14:37:02,26.903488254745255,12.443933080195382
2336,2023-05-11 10:56:33,2,27,2023-05-10 13:11:24,26.745063249766133,10.91759554051829
2337,2023-05-11 10:56:36,1,28,2023-05-10 13:55:19,30.31581831307551,14.55584031889246
2338,2023-05-11 10:56:37,2,29,2023-05-10 13:05:43,24.370798655769235,13.410944712361564
2339,2023-05-11 10:56:38,2,30,2023-05-10 14:29:54,26.834178040755475,10.645001956034701
2340,2023-05-11 10:56:40,1,31,2023-05-10 14:05:58,27.143238368932046,13.616394710787212
2341,2023-05-11 10:56:41,2,32,2023-05-10 13:44:15,25.58868218226121,13.46774341686519
2342,2023-05-11 10:56:42,1,33,2023-05-10 13:32:46,23.951684484698916,13.014497611471404
2343,2023-05-11 10:56:44,2,34,2023-05-10 14:09:55,29.689881765977447,12.385910020653807
2344,2023-05-11 10:56:46,3,35,2023-05-10 14:23:43,29.539796608571436,11.130315642385614
2345,2023-05-11 10:56:47,2,36,2023-05-10 13:46:06,29.07798267348838,11.117137865177513
2346,2023-05-11 10:56:49,1,37,2023-05-10 14:18:23,26.063653703482586,13.457335720914093
2347,2023-05-11 10:56:49,3,38,2023-05-10 14:05:38,30.61752813216266,9.16602829886839
2348,2023-05-11 10:56:51,1,39,2023-05-10 13:45:13,28.826142430037322,11.842982652015296
2349,2023-05-11 10:56:52,1,40,2023-05-10 14:49:43,30.087067966216225,9.90870559581958
2350,2023-05-11 10:56:54,2,41,2023-05-10 13:32:40,26.54482133174453,9.636453026682089
2351,2023-05-11 10:56:55,2,42,2023-05-10 14:04:23,27.319042966150874,9.089818138426153
2352,2023-05-11 10:56:56,3,43,2023-05-10 14:12:39,31.254798391344394,13.389113433407193
2353,2023-05-11 10:56:57,3,44,2023-05-10 13:30:18,-10.284778342857152,13.38075847871355
2354,2023-05-11 10:56:58,1,45,2023-05-10 14:31:09,28.173920168945315,14.92829825207372
2355,2023-05-11 10:57:00,3,46,2023-05-10 14:02:15,26.836655720116624,9.474024766030382
2356,2023-05-11 10:56:40,1,1,2023-05-10 14:03:04,27.186026616650523,13.236086096670771
2357,2023-05-11 10:56:41,2,2,2023-05-10 13:54:32,25.462767913385832,12.065300955755454
2358,2023-05-11 10:56:43,1,3,2023-05-10 14:10:54,31.984127440400357,9.219881375099899
2359,2023-05-11 10:56:46,3,4,2023-05-10 14:50:16,30.460328639769457,10.068055094220213
2360,2023-05-11 10:56:48,1,5,2023-05-10 13:16:25,22.441847795228625,11.37002509503127
2361,2023-05-11 10:56:50,1,6,2023-05-10 14:56:18,31.851891384105954,11.24919652580708
2362,2023-05-11 10:56:52,3,7,2023-05-10 13:35:35,28.75105007321595,11.009677071928696
2363,2023-05-11 10:56:53,3,8,2023-05-10 13:23:01,22.830975317097412,11.607863327437698
2364,2023-05-11 10:56:54,2,9,2023-05-10 14:12:43,27.87295031594202,10.641522642972927
2365,2023-05-11 10:56:55,2,10,2023-05-10 13:04:57,24.090249601735778,13.986285331866968
2366,2023-05-11 10:56:57,2,11,2023-05-10 13:37:24,28.114688062734075,9.521420587920922
2367,2023-05-11 10:56:58,3,12,2023-05-10 13:13:51,23.195360245579565,12.89764840243207
2368,2023-05-11 10:56:59,3,13,2023-05-10 13:36:47,29.59430225022915,9.615610462889903
2369,2023-05-11 10:57:01,2,14,2023-05-10 14:17:54,30.05864745437441,13.229965282662725
2370,2023-05-11 10:57:03,2,15,2023-05-10 13:45:31,25.203132218627445,10.031766639487222
2371,2023-05-11 10:57:04,2,16,2023-05-10 13:50:40,-8.54987118857143,13.338553879289943
2372,2023-05-11 10:57:06,1,17,2023-05-10 14:02:40,26.996129892337535,9.848497264458864
2373,2023-05-11 10:57:08,1,18,2023-05-10 14:29:39,28.495819807766978,9.127585442983616
2374,2023-05-11 10:57:10,2,19,2023-05-10 13:24:30,27.716376479030743,13.896942869495224
2375,2023-05-11 10:57:10,1,20,2023-05-10 14:49:34,29.172574501466286,8.683301694637851
2376,2023-05-11 10:57:11,3,47,2023-05-10 14:23:59,29.73175630199431,11.083200942629741
2377,2023-05-11 10:57:13,2,21,2023-05-10 13:03:26,23.170399188109158,9.599985051334814
2378,2023-05-11 10:57:14,1,22,2023-05-10 14:44:00,27.567892868656728,13.105496170598153
2379,2023-05-11 10:57:16,2,23,2023-05-10 13:58:41,28.82632161545712,11.632117387228522
2380,2023-05-11 10:57:17,1,24,2023-05-10 14:23:18,31.88665426218951,14.192952850296622
2381,2023-05-11 10:57:19,1,25,2023-05-10 14:58:20,31.420912633937093,10.804403855913353
2382,2023-05-11 10:57:19,1,26,2023-05-10 14:37:02,26.855265024975026,12.445105641258824
2383,2023-05-11 10:57:20,2,27,2023-05-10 13:11:24,26.701230541627694,10.920336704827637
2384,2023-05-11 10:57:22,1,28,2023-05-10 13:55:19,30.27320667495397,14.557406326152261
2385,2023-05-11 10:57:23,2,29,2023-05-10 13:05:43,24.326590174038458,13.412623661181474
2386,2023-05-11 10:57:23,2,30,2023-05-10 14:29:54,26.789744587475155,10.646223974756015
2387,2023-05-11 10:57:25,1,31,2023-05-10 14:05:58,27.099928156310682,13.61859498176793
2388,2023-05-11 10:57:26,2,32,2023-05-10 13:44:15,25.54456534015594,13.469652487413402
2389,2023-05-11 10:57:27,1,33,2023-05-10 13:32:46,23.90733585784797,13.017342767599436
2390,2023-05-11 10:57:29,2,34,2023-05-10 14:09:55,29.64822535526315,12.388486159946284
2391,2023-05-11 10:57:29,3,35,2023-05-10 14:23:43,29.49820429238096,11.131669670821706
2392,2023-05-11 10:57:31,2,36,2023-05-10 13:46:06,29.037014369302327,11.118627424336271
2393,2023-05-11 10:57:32,1,37,2023-05-10 14:18:23,26.02013508955224,13.45917223358397
2394,2023-05-11 10:57:34,3,38,2023-05-10 14:05:38,30.576655486136787,9.168606220693674
2395,2023-05-11 10:57:34,1,39,2023-05-10 13:45:13,28.785847736940298,11.845682541829193
2396,2023-05-11 10:57:35,1,40,2023-05-10 14:49:43,30.045467193050186,9.910142764155175
2397,2023-05-11 10:57:36,2,41,2023-05-10 13:32:40,26.504928606291713,9.638468350799045
2398,2023-05-11 10:57:36,2,42,2023-05-10 14:04:23,27.278842856866547,9.09230265817545
2399,2023-05-11 10:57:37,3,43,2023-05-10 14:12:39,31.216545715469607,71.68240254087127
2400,2023-05-11 10:57:38,3,44,2023-05-10 13:30:18,-10.343020601428577,13.381871468853396
2401,2023-05-11 10:57:38,1,45,2023-05-10 14:31:09,28.134987986328127,14.929294290900204
2402,2023-05-11 10:57:40,3,46,2023-05-10 14:02:15,26.797438481049568,9.476418866368066
2403,2023-05-11 10:56:40,1,1,2023-05-10 14:03:04,27.186578757986453,13.236086096670771
2404,2023-05-11 10:56:42,2,2,2023-05-10 13:54:32,25.462579837598426,12.065300955755454
2405,2023-05-11 10:56:43,1,3,2023-05-10 14:10:54,31.98377256141947,9.219881375099899
2406,2023-05-11 10:56:47,3,4,2023-05-10 14:50:16,30.459263979827085,10.068105757900772
2407,2023-05-11 10:56:49,1,5,2023-05-10 13:16:25,22.44093122465209,11.37005531925614
2408,2023-05-11 10:56:50,1,6,2023-05-10 14:56:18,31.852093034058655,11.24919652580708
